screening_row_id,source_record_id,result_rank,title,authors,year,doi,url,record_type,venue,abstract,abstract_source_url,abstract_retrieval_status,deduplication_review_group,removed_source_record_ids,notes,assigned_reviewer,kll_title_abstract_decision,kll_exclusion_reason,kll_notes,kss_title_abstract_decision,kss_exclusion_reason,kss_notes,final_title_abstract_decision,final_exclusion_reason
TA127,GS043,44,Network anomaly detection using Deep Autoencoder and parallel Artificial Bee Colony algorithm-trained neural network,"H Hacılar, BK Dedeturk, B Bakir-Gungor…",2024,,https://peerj.com/articles/cs-2333/,journal-article,PeerJ Computer…,"Cyberattacks are increasingly becoming more complex, which makes intrusion detection extremely difficult. Several intrusion detection approaches have been developed in the literature and utilized to tackle computer security intrusions. Implementing machine learning and deep learning models for network intrusion detection has been a topic of active research in cybersecurity. In this study, artificial neural networks (ANNs), a type of machine learning algorithm, are employed to determine optimal network weight sets during the training phase. Conventional training algorithms, such as back-propagation, may encounter challenges in optimization due to being entrapped within local minima during the iterative optimization process; global search strategies can be slow at locating global minima, and they may suffer from a low detection rate. In the ANN training, the Artificial Bee Colony (ABC) algorithm enables the avoidance of local minimum solutions by conducting a high-performance search in the solution space but it needs some modifications. To address these challenges, this work suggests a Deep Autoencoder (DAE)-based, vectorized, and parallelized ABC algorithm for training feed-forward artificial neural networks, which is tested on the UNSW-NB15 and NF-UNSW-NB15-v2 datasets. Our experimental results demonstrate that the proposed DAE-based parallel ABC-ANN outperforms existing metaheuristics, showing notable improvements in network intrusion detection. The experimental results reveal a notable improvement in network intrusion detection through this proposed approach, exhibiting an increase in detection rate (DR) by 0.76 to 0.81 and a reduction in false alarm rate (FAR) by 0.016 to 0.005 compared to the ANN-BP algorithm on the UNSW-NB15 dataset. Furthermore, there is a reduction in FAR by 0.006 to 0.0003 compared to the ANN-BP algorithm on the NF-UNSW-NB15-v2 dataset. These findings underscore the effectiveness of our proposed approach in enhancing network security against network intrusions.",https://openalex.org/W4403231530,retrieved_openalex_metadata,,,"The record proposes or compares a NIDS model on benchmark data, but the title and abstract do not report cross-dataset or domain-shift evaluation, a defined open-set or unseen-attack protocol, calibration or uncertainty assessment, or a concrete deployment-adaptation test.",KLL,exclude_at_title_abstract,no_deployment_relevance,KLL confirmed the advisory recommendation.,not_assigned,,,exclude_at_title_abstract,no_deployment_relevance
TA128,GS031,32,Machine learning and deep learning techniques for internet of things network anomaly detection —current research trends,"SH Rafique, A Abdallah, NS Musa, T Murugan",2024,,https://www.mdpi.com/1424-8220/24/6/1968,journal-article,Sensors,"With its exponential growth, the Internet of Things (IoT) has produced unprecedented levels of connectivity and data. Anomaly detection is a security feature that identifies instances in which system behavior deviates from the expected norm, facilitating the prompt identification and resolution of anomalies. When AI and the IoT are combined, anomaly detection becomes more effective, enhancing the reliability, efficacy, and integrity of IoT systems. AI-based anomaly detection systems are capable of identifying a wide range of threats in IoT environments, including brute force, buffer overflow, injection, replay attacks, DDoS assault, SQL injection, and back-door exploits. Intelligent Intrusion Detection Systems (IDSs) are imperative in IoT devices, which help detect anomalies or intrusions in a network, as the IoT is increasingly employed in several industries but possesses a large attack surface which presents more entry points for attackers. This study reviews the literature on anomaly detection in IoT infrastructure using machine learning and deep learning. This paper discusses the challenges in detecting intrusions and anomalies in IoT systems, highlighting the increasing number of attacks. It reviews recent work on machine learning and deep-learning anomaly detection schemes for IoT networks, summarizing the available literature. From this survey, it is concluded that further development of current systems is needed by using varied datasets, real-time testing, and making the systems scalable.",https://openalex.org/W4393007161,retrieved_openalex_metadata,,,"This is a review, survey, or broad context article rather than an eligible primary empirical study. It may be considered separately for background.",KSS,not_assigned,,,exclude_at_title_abstract,review_or_context_only,KSS confirmed the advisory recommendation.,exclude_at_title_abstract,review_or_context_only
TA129,SD001,1,Wasserstein distance guided feature Tokenizer transformer domain adaptation for network intrusion detection,Hongpo Zhang; Zhaozhe Zhang; Haizhaoyang Huang; Hehe Yang,2025,10.1016/j.cose.2025.104562,https://www.sciencedirect.com/science/article/pii/S0167404825002512,journal-article,Computers & Security,"When deploying a machine learning-based network intrusion detection system in an environment with significantly different feature distribution from the training dataset, its performance is substantially degraded. This paper presents a domain adaptation approach (WDFT-DA) that utilizes Wasserstein Distance and Feature Tokenizer Transformer to address this issue. The proposed method employs Wasserstein distance to measure the dissimilarity between the source and target domains and mitigates it through adversarial training for achieving domain-invariant feature learning. Simultaneously, a feature token converter acts as a feature extractor to obtain domain-invariant representations of network traffic data with rich information content. This facilitates mapping of both source and target domain data into a shared domain-invariant space, promoting feature alignment and representation consistency. As a result, it enhances generalization capability and performance across the target domain. Experimental validation is conducted on diverse intrusion detection datasets, demonstrating that the proposed model outperforms existing domain adaptation methods by effectively training highly accurate intrusion detection classification models without relying on labeled data within the target domain.",local:paper_text/R22.txt,retrieved_local_full_text_explicit_abstract_marker,DRG020,GS066,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KLL,include_for_full_text,,KLL confirmed the advisory recommendation.,not_assigned,,,include_for_full_text,
TA130,SD003,3,A sequential deep learning framework for a robust and resilient network intrusion detection system,Soumyadeep Hore; Jalal Ghadermazi; Ankit Shah; Nathaniel D. Bastian,2024,10.1016/j.cose.2024.103928,https://www.sciencedirect.com/science/article/pii/S0167404824002311,journal-article,Computers & Security,"Ensuring the security and integrity of computer and network systems is of utmost importance in today’s digital landscape. Network intrusion detection systems (NIDS) play a critical role in continuously monitoring network traffic and identifying unauthorized or potentially malicious activities that could compromise the confidentiality, availability, and integrity of these systems. However, traditional NIDS face a daunting challenge in effectively adapting to the evolving tactics of cyber attackers. To address this challenge, we propose a multistage artificial intelligence enabled framework for intrusion detection in network traffic, capable of handling zero-day, out-of-distribution, and adversarial evasion attacks. Our framework comprises three sequential deep neural network (DNN) architectures: one for the classifier and two for specific autoencoders, designed to effectively detect both known attack patterns and novel, previously unseen samples. We introduce an innovative transfer learning technique where specific combinations of neurons and layers in the DNN architectures are frozen during one-shot learning to enhance the framework’s robustness to novel attacks. To validate the effectiveness of our framework, we conducted extensive experimentation using publicly available benchmark intrusion detection data sets. Leveraging the one-shot learning approach in the transfer learning component of the framework, we demonstrate continuous improvement in detection accuracy for both known and novel network traffic patterns. The results demonstrate the effectiveness of the multiple stages in the framework by achieving, on average, 98.5% accuracy in detecting various attacks.",https://openalex.org/W4399446810,retrieved_openalex_metadata,DRG009,GS002,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KSS,not_assigned,,,include_for_full_text,,KSS confirmed the advisory recommendation.,include_for_full_text,
TA131,IX013,,A Cross-Domain Intrusion Detection Method Based on Nonlinear Augmented Explicit Features,"Yu, Xu and Lu, Yan and Jiang, Feng and Hu, Qiang and Du, Junwei and Gong, Dunwei",2025,10.1109/tnsm.2024.3444909,https://doi.org/10.1109/TNSM.2024.3444909,journal-article,IEEE Transactions on Network and Service Management,"The purpose of Intrusion Detection Systems (IDS) is to identify security issues in data transmitted by various devices and communication protocols. For domains with sparse data, such as the Internet of Things (IoT), cross-domain models are applied to solve the sparse problem by transfer knowledge from the source domain with rich data to the target domain. However, most of the cross-domain intrusion detection methods map different explicit features in the source and target domains to implicit features in a common implicit space, which weakens the interpretability of these methods. To enhance the interpretability of cross-domain models, we propose a Cross-Domain Intrusion Detection Method Based on Nonlinear Augmented Explicit Features (NAEF). Specifically, we augment the feature space of the source and target domains as the combination of shared features, source domain specific features and target domain specific features. Moreover, we model the nonlinear mapping relationship from shared features to special features in the source and target domains separately. Then, the original features in the source and target domains are mapped to uniform explicit features in the augmented space by migration of the nonlinear mapping relationship. Additionally, a classifier based on ensemble learning and attention mechanism balances the data distribution and selects important features to enhance detection performance. Our experimental results demonstrate the effectiveness of the proposed NAEF method on four public datasets.",local:paper_text/R24.txt,retrieved_local_full_text_explicit_abstract_marker,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KLL,include_for_full_text,,KLL confirmed the advisory recommendation.,not_assigned,,,include_for_full_text,
TA132,GS064,65,A synergistic approach in network intrusion detection by neurosymbolic ai,"A Bizzarri, CE Yu, B Jalaian, F Riguzzi…",2024,10.48550/arXiv.2406.00938,https://arxiv.org/abs/2406.00938,posted-content,arXiv preprint arXiv…,"The prevailing approaches in Network Intrusion Detection Systems (NIDS) are often hampered by issues such as high resource consumption, significant computational demands, and poor interpretability. Furthermore, these systems generally struggle to identify novel, rapidly changing cyber threats. This paper delves into the potential of incorporating Neurosymbolic Artificial Intelligence (NSAI) into NIDS, combining deep learning's data-driven strengths with symbolic AI's logical reasoning to tackle the dynamic challenges in cybersecurity, which also includes detailed NSAI techniques introduction for cyber professionals to explore the potential strengths of NSAI in NIDS. The inclusion of NSAI in NIDS marks potential advancements in both the detection and interpretation of intricate network threats, benefiting from the robust pattern recognition of neural networks and the interpretive prowess of symbolic reasoning. By analyzing network traffic data types and machine learning architectures, we illustrate NSAI's distinctive capability to offer more profound insights into network behavior, thereby improving both detection performance and the adaptability of the system. This merging of technologies not only enhances the functionality of traditional NIDS but also sets the stage for future developments in building more resilient, interpretable, and dynamic defense mechanisms against advanced cyber threats. The continued progress in this area is poised to transform NIDS into a system that is both responsive to known threats and anticipatory of emerging, unseen ones.",https://openalex.org/W4399399882,retrieved_openalex_metadata,,,"The retrieved record is a preprint, SSRN item, repository work, or other record without a verified final peer-reviewed publication.",KSS,not_assigned,,,exclude_at_title_abstract,not_final_peer_reviewed_publication,KSS confirmed the advisory recommendation.,exclude_at_title_abstract,not_final_peer_reviewed_publication
TA133,CR033,,Unknown intrusion traffic detection method based on unsupervised learning and open-set recognition,"Fang, Jun and Xie, Cunxiang",2025,10.1038/s41598-025-01084-1,https://doi.org/10.1038/s41598-025-01084-1,journal-article,Scientific Reports,"Intrusion traffic detection technology is an important network protection technology to ensure network communication security and protect users' information privacy. To address problems relating to the low classification accuracy of current intrusion traffic detection algorithms and that most of the current research focus on closed set detection, this paper proposes a detection and classification model for open set traffic based on information maximization generative adversarial network and OpenMax algorithm. Firstly, the intrusion traffic classification model under the closed set condition is trained, and the sample activation vector is recalculated in the penultimate layer of the model by using the OpenMax algorithm. According to the activation vector of the known category, the estimated probability of the unknown category is then calculated to identify unknown traffic. Results show that the model's classification accuracy for CICIDS2017 open set traffic in the misuse and anomaly detection experiments is above 88.5 and 88.2%, respectively. The model can effectively detect various types of unknown traffic with high detection accuracy and robustness.",local:paper_text/R7.txt,retrieved_local_full_text_publisher_first_page_abstract,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KLL,include_for_full_text,,KLL confirmed the advisory recommendation.,not_assigned,,,include_for_full_text,
TA134,GS025,25,Open -set recognition in unknown DDoS attacks detection with reciprocal points learning,"CS Shieh, FA Ho, MF Horng, TT Nguyen…",2024,,https://ieeexplore.ieee.org/abstract/document/10497567/,journal-article,IEEE…,"The internet, a cornerstone of modern life, has profound implications across personal, business, and society. However, its widespread use has posed challenges, especially concerning privacy and cybersecurity. Besides, the threats on the internet are increasing in terms of danger, intensity, and complexity. Distributed denial-of-service (DDoS) attacks have emerged as a common and dangerous cybersecurity threat capable of disabling the network systems of targeted organizations and services. Therefore, various security strategies, such as firewalls and intrusion detection systems (IDS), are employed to protect against DDoS attacks. Enhancing the defensive capabilities of IDS systems through machine learning (ML) and deep learning (DL) technologies is a significant trend nowadays. However, despite notable successes, detecting DDoS attacks usingMLand DL technologies still faces challenges, especially with Unknown DDoS Attacks. In this research, the primary goal is to address the unknown DDoS detection problem through efficient and advanced techniques. Our proposed method, CNN-RPL, integrates Convolutional Neural Network (CNN) with Residual Point Learning (RPL), a novel Open-Set Recognition (OSR) technology. This model can effectively handle both known and unknown attacks. The CNN-RPL model demonstrates excellent results, achieving an accuracy exceeding 99.93% against known attacks in the CICIDS2017 dataset. Simultaneously, the model achieves a commendable average accuracy of up to 98.51% against unknown attacks in the CICD-DoS2019 dataset. In particular, the CNN-RPL model simplifies the architecture of the deep neural network by significantly reducing the number of training parameters without compromising defense capabilities. Therefore, our proposed method is genuinely efficient, particularly flexible, and lightweight compared to traditional methods. This can equip organizations and businesses with a highly applicable yet powerful security approach against the evolving complexities in the network space.",https://openalex.org/W4394744824,retrieved_openalex_metadata,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KSS,not_assigned,,,include_for_full_text,,KSS confirmed the advisory recommendation.,include_for_full_text,
TA135,ACM002,2,Adaptive Network Intrusion Detection Systems Against Performance Degradation via Model Agnostic Meta-Learning,Goktug Ekinci; Alexandre Broggi; Lance Fiondella; Nathaniel D. Bastian; Gokhan Kul,2024,10.1145/3689935.3690396,https://dl.acm.org/doi/10.1145/3689935.3690396,proceedings-article,Proceedings of the 11th ACM Workshop on Adaptive and Autonomous Cyber Defense,"Network Intrusion Detection Systems (NIDS) are essential for identifying and mitigating cyber threats in dynamic network environments. However, maintaining high performance over time is challenging due to factors such as initial model limitations, data poisoning attacks, and the influx of low-quality data. Continual learning offers a potential solution, but the risk of performance degradation remains significant. This work proposes a novel approach to enhance the robustness and adaptability of NIDS through the integration of Model Agnostic Meta-Learning (MAML) and Open-Set Recognition (OSR). OSR allows the system to identify and handle previously unseen attack patterns, while MAML facilitates rapid model adaptation to new tasks with minimal additional data. By detecting performance degradation and employing MAML for model repair, our approach aims to maintain and improve NIDS performance over time. Our empirical feasibility evaluations demonstrate the effectiveness of our method in addressing the challenges of continual learning, providing a resilient and adaptive solution for cybersecurity applications.",https://openalex.org/W4404991448,retrieved_openalex_metadata,DRG002,GS070,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KLL,include_for_full_text,,KLL confirmed the advisory recommendation.,not_assigned,,,include_for_full_text,
TA136,CR020,22,An innovative intrusion detection framework using GAN-augmented Deep Ensemble Neural Network for cross-domain IoT–cloud security,Sadia Nazim; Syed Shujaa Hussain; Bilal Yousuf; Saima Sultana; Eraj Tanweer,2025,10.1016/j.iot.2025.101773,https://doi.org/10.1016/j.iot.2025.101773,journal-article,Internet of Things,"The rising popularity of smart cities and their impact across multiple sectors, including healthcare, transportation, and industry, is due to the rapid expansion of the Internet of Things (IoT). The growing popularity of IoT environments has made them susceptible to a wide array of cybersecurity hazards, such as denial-of-service (DoS), brute-force, and malicious access assaults. Robust intrusion detection and forensic investigation approaches must be developed to counter the aforementioned hazards. These frameworks primarily benefit from authentic and well-organized datasets for successful training and validation. This study introduces an innovative Generative Adversarial Networks GAN-enhanced Deep Ensemble Neural Network (DENNW) framework designed specifically for cross-domain intrusion detection in cloud and IoT environments. This method significantly improves intrusion detection across various datasets by combining a multi-source learning architecture with GAN-based oversampling to address class imbalance. The Bot-IoT and CSE-CIC-IDS-2018 datasets are used in this research, containing both real and synthetic network traffic, covering a broad range of IoT and cloud-related incidents. The proposed GAN-based DENNW framework outperforms existing cloud-based approaches that use similar measures, providing comprehensive class-wise metric evaluation with 97.22% overall accuracy, surpassing many current studies. Although the DENNW framework achieves 93% accuracy with detailed class-wise analysis, the suggested approach enhances operational efficiency in the IoT sector. The results highlight that the proposed framework for protecting emerging IoT–cloud systems is adaptable and practical.",https://researchprofiles.tudublin.ie/en/publications/an-innovative-intrusion-detection-framework-using-gan-augmented-d,retrieved_source_page,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KSS,not_assigned,,,include_for_full_text,,KSS confirmed the advisory recommendation.,include_for_full_text,
TA137,GS021,21,Learn-ids: Bridging gaps between datasets and learning-based network intrusion detection,"M Wang, N Yang, Y Guo, N Weng",2024,,https://www.mdpi.com/2079-9292/13/6/1072,journal-article,Electronics,"In an era marked by the escalating architectural complexity of the Internet, network intrusion detection stands as a pivotal element in cybersecurity. This paper introduces Learn-IDS, an innovative framework crafted to bridge existing gaps between datasets and the training process within deep learning (DL) models for Network Intrusion Detection Systems (NIDS). To elevate conventional DL-based NIDS methods, which are frequently challenged by the evolving cyber threat landscape and exhibit limited generalizability across various environments, Learn-IDS works as a potent and adaptable platform and effectively tackles the challenges associated with datasets used in deep learning model training. Learn-IDS takes advantage of the raw data to address three challenges of existing published datasets, which are (1) the provided tabular format is not suitable for the diversity of DL models; (2) the fixed traffic instances are not suitable for the dynamic network scenarios; (3) the isolated published datasets cannot meet the cross-dataset requirement of DL-based NIDS studies. The data processing results illustrate that the proposed framework can correctly process and label the raw data with an average of 90% accuracy across three published datasets. To demonstrate how to use Learn-IDS for a DL-based NIDS study, we present two simple case studies. The case study on cross-dataset sampling function reports an average of 30.3% OOD accuracy improvement. The case study on data formatting function shows that introducing temporal information can enhance the detection accuracy by 4.1%.The experimental results illustrate that the proposed framework, through the synergistic fusion of datasets and DL models, not only enhances detection precision but also dynamically adapts to emerging threats within complex scenarios.",https://openalex.org/W4392808835,retrieved_openalex_metadata,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KLL,include_for_full_text,,KLL confirmed the advisory recommendation.,not_assigned,,,include_for_full_text,
TA138,ACM005,5,FedNIDS: A Federated Learning Framework for Packet-Based Network Intrusion Detection System,Quoc H. Nguyen; Soumyadeep Hore; Ankit Shah; Trung Le; Nathaniel D. Bastian,2025,10.1145/3696012,https://dl.acm.org/doi/10.1145/3696012,journal-article,Digital Threats: Research and Practice,"Network intrusion detection systems (NIDS) play a critical role in discerning between benign and malicious network traffic. Deep neural networks (DNNs), anchored on large and diverse datasets, exhibit promise in enhancing the detection accuracy of NIDS by capturing intricate network traffic patterns. However, safeguarding distributed computer networks against emerging cyber threats is increasingly challenging. Despite the abundance of diverse network data, decentralization persists due to data privacy and security concerns. This confers an asymmetric advantage to adversaries, as distributed networks face the formidable task of securely and efficiently sharing non-independently and identically distributed data to counter cyber-attacks. To address this, we propose the federated NIDS ( FedNIDS ), a novel two-stage framework that combines the power of federated learning and DNNs. It aims to enhance the detection accuracy of known attacks, robustness and resilience to novel attack patterns, and privacy preservation, using packet-level granular data. In the first stage, a global DNN model is collaboratively trained on distributed data, and the second stage adapts it to novel attack patterns. Our experiments on real-world intrusion datasets demonstrate the effectiveness of FedNIDS by achieving an average F1 score of 0.97 across distributed networks and quickly disseminating novel attack information within four rounds of communication.",https://api.crossref.org/works/10.1145%2F3696012,retrieved_crossref_metadata,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KSS,not_assigned,,,include_for_full_text,,KSS confirmed the advisory recommendation.,include_for_full_text,
TA139,SD013,,nNFST: A single-model approach for multiclass novelty detection in network intrusion detection systems,"Nguyen, Xuan-Ha and Le, Kim-Hung",2025,10.1016/j.jnca.2025.104128,https://doi.org/10.1016/j.jnca.2025.104128,journal-article,Journal of Network and Computer Applications,"The rapid evolution of cyberattack techniques necessitates advanced intrusion detection systems (IDS) capable of multiclass novelty detection (MND), accurately classifying known attacks while identifying novel ones. Despite numerous successful studies focused on multi-class attack classification or novel attack detection separately, a significant research gap remains in achieving the effective MND for IDS. In this paper, we introduce the neighbour null Foley�Sammon transformation (nNFST), a novel single-model algorithm designed to address the MND challenge in IDS. nNFST employs a novel technique based on the inverse nearest neighbour algorithm to compute within-class and between-class variation. This technique preserves both the local distribution structure within each class and the global distribution structure across classes, thereby mitigating the impact of singular points on the algorithm and enhancing accuracy on complex data. Furthermore, nNFST leverages the kernel trick to improve detection accuracy and sparse matrix multiplication to reduce training costs. Comprehensive evaluation results on four public datasets demonstrate nNFST's superior performance compared to related works in different tasks, achieving 97.12% to 99.56% accuracy in multiclass classification tasks, 94.53% to 99.33% accuracy in novel attack detection tasks, and a 0.825 to 0.975 Matthews correlation coefficient in MND tasks. These results highlight nNFST's potential to significantly enhance IDS capabilities by concurrently classifying known attacks and identifying unknown attacks.",local:paper_text/R25.txt,retrieved_local_full_text_explicit_abstract_marker,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KLL,include_for_full_text,,KLL confirmed the advisory recommendation.,not_assigned,,,include_for_full_text,
TA140,CR001,1,Zt-Nids: Zero Trust - Network Intrusion Detection System Validation Based on Attack Simulations,Abeer Alalmaie; Priyadarsi Nanda; Xiangjian He,2024,10.2139/ssrn.4762072,https://doi.org/10.2139/ssrn.4762072,posted-content,,"Zero Trust security can tackle various cyberthreats. Current trends in security monitoring must shift to a “never trust, always verify” approach, as data security is threatened when cloud-based third parties access network traces. Network Intrusion Detection System (NIDS) can be exploited to detect anomalous behaviour. Convolution Neural Network (CNN), Bi-directional Long Short Term Memory (BiLSTM) based classifiers and Auto-Encoder (AE) feature extractors have presented promising results in NIDS. AE feature extractor can compress the important information and train the unsupervised model. CNNs detect local spatial relationships, while BiLSTMs can exploit temporal interactions. Furthermore, Attention modules can capture content-based global interactions and can be applied on CNNs to attend to the significant contextual information. In this paper, we utilized the advantages of all AE, CNN and BiLSTM structures using a multi-head Self Attention mechanism to integrate CNN features for feeding into BiLSTM classifier. We use the bottleneck features of a pre-trained AE for an Attention-based CNN-BiLSTM classifier. Our experiments using 10, 6 and 2 categories NID system on UNSW-NB15 dataset showed that the proposed method outperforms state-of-the-art methods and achieved accuracy of 91.72%, 89.79% and 93.01%, respectively. Plus, we introduced a balanced data sampler for training 10 categories of NIDS and defined a combined model of Multi-View (MV) and Intrusion Detection System (IDS).",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4762072,retrieved_source_webpage,,,"The retrieved record is a preprint, SSRN item, repository work, or other record without a verified final peer-reviewed publication.",KSS,not_assigned,,,exclude_at_title_abstract,not_final_peer_reviewed_publication,KSS confirmed the advisory recommendation.,exclude_at_title_abstract,not_final_peer_reviewed_publication
TA141,GS106,109,Efficient deep neural network for intrusion detection using CIC-IDS-2017 dataset,G Bandarupalli,2025,10.1109/ce2ct64011.2025.10940012,https://ieeexplore.ieee.org/abstract/document/10940012/,proceedings-article,…First International Conference on Advances in…,"Intrusion Detection Systems (IDS) are essential in identifying and reporting potential network attacks. IDS are classified into Host-based IDS (HIDS), which monitor internal computer threats, and Network-based IDS (NIDS), which monitor network-level attacks. IDS can also function as anomaly-based, using Machine Learning (ML) and Deep Learning (DL) to recognize unfamiliar attack patterns, or as rule-based, which relies on historical data-driven rules. Notably, anomaly-based IDS can detect zero-day attacks. Therefore, this study proposes a Deep Neural Network (DNN) model for anomaly-based IDS, focusing on accurate and efficient attack detection and categorization using the CIC-IDS-2017 dataset. By optimizing dataset preprocessing, the DNN architecture aims to minimize computational demands while maintaining high accuracy. Comparative evaluation with other models demonstrates the proposed model's effectiveness in attack detection despite using a simpler, more lightweight architecture than those in other studies, where more complex, less efficient approaches are often employed.",https://openalex.org/W4409098020,retrieved_openalex_metadata,DRG001,CR005; GS108,"The record proposes or compares a NIDS model on benchmark data, but the title and abstract do not report cross-dataset or domain-shift evaluation, a defined open-set or unseen-attack protocol, calibration or uncertainty assessment, or a concrete deployment-adaptation test.",KLL,exclude_at_title_abstract,no_deployment_relevance,KLL confirmed the advisory recommendation.,not_assigned,,,exclude_at_title_abstract,no_deployment_relevance
TA142,GS062,63,Network Intrusion Detection using Combined Deep Learning Models: Literature Survey and Future Research Directions.,"H KAMAL IDRISSI, A KARTIT",2024,,https://www.iaeng.org/IJCS/issues_v51/issue_8/IJCS_51_8_06.pdf,journal-article,IAENG International Journal of Computer…,"Anomaly intrusion detection is a critical component of modern cybersecurity systems, aiming to identify and flag abnormal activities or behaviors that deviate from expected patterns within computer networks. Unlike signature-based intrusion detection systems that rely on known attack patterns, anomaly detection techniques focus on detecting unknown or novel attacks that lack predefined signatures. In recent years, machine learning and deep learning techniques have emerged as promising solutions to provide an additional layer of defense against emerging threats and zero-day attacks. This survey article provides a comprehensive review of the state of the art in network intrusion detection using ML and DL. We start by presenting an overview of the challenges and requirements associated with intrusion detection in today’s dynamic network environments. We then delve into the fundamental concepts and methodologies of ML and DL, highlighting their strengths and limitations when applied to intrusion detection. We discuss the various types of network intrusion detection datasets commonly used in research, along with the preprocessing techniques employed to ensure data quality. We explore different feature selection and extraction methods that enable the effective representation of network traffic data, facilitating accurate intrusion detection. We review their architectural designs, training processes, and optimization techniques while discussing their performance in terms of detection accuracy. We highlight the current research trends and challenges in the field, including adversarial attacks, interpretability, scalability, and real-time processing. We conclude with potential future directions and recommendations for researchers and practitioners.",https://www.iaeng.org/IJCS/issues_v51/issue_8/IJCS_51_8_06.pdf,retrieved_source_pdf,,,"This is a review, survey, or broad context article rather than an eligible primary empirical study. It may be considered separately for background.",KSS,not_assigned,,,exclude_at_title_abstract,review_or_context_only,KSS confirmed the advisory recommendation.,exclude_at_title_abstract,review_or_context_only
TA143,GS016,16,Unveiling the Generalizability Gap: A Cross-Domain Evaluation of Machine Learning Algorithms for Network Intrusion Detection,"MI Amin, M Shen, SUA Laghari…",2024,,https://ieeexplore.ieee.org/abstract/document/11119949/,journal-article,,"The ever-evolving threat landscape necessitates highly adaptable Network Intrusion Detection Systems (NIDS) powered by Machine Learning (ML). However, existing ML models often exhibit limited generalizability across diverse network environments. This study bridges this critical gap by comprehensively evaluating the cross-domain performance of six supervised learning algorithms (three shallow, three deep) on four benchmark datasets with distinct attack types, traffic volume, and protocol distribution characteristics. A robust methodology incorporating both in-domain and cross-domain evaluations is employed. In-domain assessments expose the peak performance of each ML algorithm within its training dataset. Conversely, cross-domain evaluations unveil their generalizability by testing performance on unseen datasets. This two-pronged approach provides a nuanced understanding of each algorithm's adaptability and reliability in real-world network scenarios. The findings reveal remarkable in-domain accuracy exceeding 95% for Random Forest and Extra Trees, with Long Short-Term Memory (LSTM) also demonstrating strong performance. However, cross-domain evaluations expose a significant performance decay, with ensemble methods exhibiting an average accuracy drop of 50 % and LSTMs exhibiting a lower average decay of 30.4 %. These results underscore the crucial need for robust cross-domain evaluation in NIDS development.",https://ieeexplore.ieee.org/abstract/document/11119949/,retrieved_source_webpage_metadata,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KLL,include_for_full_text,,KLL confirmed the advisory recommendation.,not_assigned,,,include_for_full_text,
